scenario,rep,n_inducing,pi_clip,method,estimand,true_value,posterior_mean,bias,abs_error,squared_error,ci_lower,ci_upper,ci_width,covered,posterior_sd
strong_heterogeneous,43,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.9281237796060079,-0.07187622039399211,0.07187622039399211,0.005166191058125727,0.6394616125755651,1.2124920298458726,0.5730304172703075,1.0,0.14574168455145856
strong_heterogeneous,44,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,1.1896642971624636,0.18966429716246358,0.18966429716246358,0.03597254561813129,0.8848442929895671,1.4917494845174861,0.606905191527919,1.0,0.15504476699972458
strong_heterogeneous,45,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.8035520978043837,-0.19644790219561625,0.19644790219561625,0.03859177827705841,0.5355743835839943,1.067656177646622,0.5320817940626277,1.0,0.13739744765439676
strong_heterogeneous,46,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.8778376041678323,-0.1221623958321677,0.1221623958321677,0.014923650955455225,0.5549562291094075,1.1592255508005163,0.6042693216911088,1.0,0.1490111814434763
strong_heterogeneous,47,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,1.1145857825074443,0.11458578250744433,0.11458578250744433,0.013129901552843336,0.8212508838816917,1.4078934758485533,0.5866425919668616,1.0,0.1478225085658852
strong_heterogeneous,48,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.883460466730133,-0.11653953326986699,0.11653953326986699,0.013581462814758435,0.5841823138543676,1.1771673750998424,0.5929850612454748,1.0,0.1527364484650073
strong_heterogeneous,49,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,1.070573302076096,0.07057330207609591,0.07057330207609591,0.004980590965923883,0.8057794514981096,1.340303246948767,0.5345237954506574,1.0,0.13842843532457458
strong_heterogeneous,50,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,1.127399182383363,0.1273991823833629,0.1273991823833629,0.016230551671949364,0.8460452928848377,1.407345276591189,0.5612999837063513,1.0,0.14370550243079608
strong_heterogeneous,51,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.7151130610926664,-0.28488693890733363,0.28488693890733363,0.08116056795999084,0.42821241775135305,0.9992670030358451,0.5710545852844922,0.0,0.1472692574566059
strong_heterogeneous,52,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.9107817326160355,-0.08921826738396454,0.08921826738396454,0.007959899234996591,0.598828341895424,1.218910317472002,0.620081975576578,1.0,0.1541409374749697
strong_heterogeneous,53,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.997273069470837,-0.002726930529162952,0.002726930529162952,7.436150110880938e-06,0.7111404929207461,1.2749460367007037,0.5638055437799576,1.0,0.14566741001770306
strong_heterogeneous,54,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,1.071718521043401,0.07171852104340104,0.07171852104340104,0.005143546260652758,0.8029525816277383,1.335800998485371,0.5328484168576326,1.0,0.13716211948741683
strong_heterogeneous,55,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.9689598630558552,-0.03104013694414476,0.03104013694414476,0.0009634901015112603,0.6793246583884693,1.2575831263013126,0.5782584679128433,1.0,0.14879258514248533
strong_heterogeneous,56,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.9426075934895166,-0.057392406510483385,0.057392406510483385,0.0032938883250645755,0.6586507454648471,1.212545228588363,0.553894483123516,1.0,0.1411628343211956
strong_heterogeneous,57,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,1.1784626983008222,0.17846269830082218,0.17846269830082218,0.03184893468481028,0.8874866775995549,1.4475129199068388,0.5600262423072839,1.0,0.14102674904007614
strong_heterogeneous,58,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.9420689400340159,-0.05793105996598413,0.05793105996598413,0.0033560077087824497,0.6369450556836691,1.242400669130714,0.6054556134470448,1.0,0.15439921838289017
